Artist Name,Artist ID,Artist_Popularity,Artist_Followers,Artist Genre
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,90.0,16451967.0,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock"
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,84.0,8696874.0,"album rock,british invasion,classic rock,rock"
Bob Dylan,74ASZWbe4lXaubB36ztrGX,79.0,4233870.0,"album rock,classic rock,country rock,folk,folk rock,mellow gold,rock,roots rock,singer-songwriter"
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,82.0,5539518.0,"album rock,art rock,classic rock,dance rock,glam rock,permanent wave,protopunk,rock"
Led Zeppelin,36QJpDe2go2KgaRleHCDTp,82.0,9079479.0,"album rock,classic rock,hard rock,rock"
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,80.0,3207625.0,"classic rock,heartland rock,mellow gold,permanent wave,rock,singer-songwriter"
Prince,5a2EaR3hamoenG9rDuVn8j,77.0,4482353.0,"funk,funk rock,minneapolis sound,motown,synth funk"
The Who,67ea9eGLXYMsO2eYQRui3w,75.0,3347686.0,"album rock,art rock,british invasion,classic rock,folk rock,hard rock,mellow gold,rock,roots rock"
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,81.0,4299131.0,"rock-and-roll,rockabilly"
Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,76.0,4167268.0,"acid rock,album rock,blues rock,classic rock,hard rock,psychedelic rock,rock"
The Beach Boys,3oDbviiivRWhXwIE8hxkVV,78.0,2620128.0,"baroque pop,brill building pop,classic rock,folk rock,psychedelic rock,rock,sunshine pop"
R.E.M.,4KWTAlx2RvbpseOGMEmROg,77.0,2470824.0,"alternative rock,permanent wave,pop rock,rock"
The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,70.0,1094561.0,"alternative rock,art rock,classic rock,folk rock,melancholia,permanent wave,protopunk,psychedelic rock,rock"
Marvin Gaye,3koiLjNrgRTNbOwViDipeA,78.0,3405410.0,"classic soul,funk,motown,northern soul,quiet storm,soul"
U2,51Blml2LZPmy7TTiAg47vQ,82.0,6864834.0,"irish rock,permanent wave,rock"
The Clash,3RGLhK1IP9jnYFH4BRFJBS,75.0,1851547.0,"classic rock,dance rock,permanent wave,punk,rock"
Nirvana,6olE6TJLqED3rqDCT0FyPh,83.0,10759951.0,"alternative rock,grunge,permanent wave,post-grunge,rock"
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,81.0,5170069.0,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock"
Neil Young,6v8FB84lnmJs434UJf2Mrm,75.0,1847221.0,"album rock,canadian singer-songwriter,classic canadian rock,classic rock,mellow gold,permanent wave,rock,roots rock,singer-songwriter"
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,80.0,4293377.0,"funk,motown,quiet storm,soul"
Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,84.0,12292560.0,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock"
Elvis Costello,2BGRfQgtzikz1pzAD0kaEn,61.0,331069.0,"art rock,dance rock,folk,folk rock,lilith,mellow gold,new wave pop,permanent wave,power pop,pub rock,rock,roots rock,singer-songwriter"
Bob Marley and The Wailers,2QsynagSdAqZj3U9HgDzjD,85.0,8215922.0,reggae
Van Morrison,44NX2ffIYHr6D4n7RaZF7A,78.0,1651201.0,"classic rock,folk,folk rock,mellow gold,rock,roots rock,singer-songwriter,soft rock"
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,75.0,2252345.0,"classic soul,jazz blues,memphis soul,soul,southern soul"
Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,73.0,1276317.0,"art punk,art rock,dance rock,funk rock,new wave,permanent wave,post-punk,rock,zolo"
The Smiths,3yY2gUcIsjMr8hjo51PoJ8,76.0,2215382.0,"dance rock,madchester,new wave,permanent wave,rock,uk post-punk"
The Byrds,1PCZpxHJz7WAMF8EEq8bfc,64.0,586903.0,"art rock,beatlesque,blues rock,brill building pop,classic rock,cosmic american,country rock,folk,folk rock,mellow gold,psychedelic rock,rock,roots rock,soft rock,traditional folk"
Public Enemy,6Mo9PoU6svvhgEum7wh2Nd,64.0,613599.0,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,old school hip hop,rap"
The Doors,22WZ7M8sxp5THdruNY3gXt,78.0,4946882.0,"acid rock,album rock,classic rock,psychedelic rock,rock"
Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4,68.0,1807275.0,"bebop,contemporary post-bop,cool jazz,hard bop,jazz,jazz fusion,jazz trumpet"
James Brown,7GaxyUddsPok8BuhxN6OUW,70.0,1506595.0,"funk,motown,soul"
The Kinks,1SQRv42e4PjEYfPhS0Tk9E,73.0,1542538.0,"album rock,art rock,british invasion,classic rock,dance rock,folk rock,glam rock,mellow gold,protopunk,psychedelic rock,rock,roots rock"
Beastie Boys,03r4iKL2g2442PT9n2UKsx,74.0,1628511.0,"alternative rock,east coast hip hop,hip hop,old school hip hop,rap"
Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,81.0,3520370.0,"album rock,classic rock,country rock,rock,roots rock,southern rock,swamp rock"
Otis Redding,60df5JBRRPcnSpsIMxxwQm,74.0,1540772.0,"classic soul,funk,memphis soul,soul,soul blues,southern soul"
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,85.0,14863296.0,"pop,r&b,soul"
Beck,4obzFoKoKRHIphyHzJ35G3,83.0,8540530.0,"latin,latin pop,latin viral pop,rap latina,reggaeton"
Sex Pistols,1u7kkVrr14iBvrpYnZILJR,61.0,1081091.0,"punk,rock"
Sly and the Family Stone,5m8H6zSadhu1j9Yi04VLqD,66.0,564788.0,"classic rock,classic soul,disco,folk rock,funk,funk rock,motown,psychedelic rock,rock,soul,southern soul"
Roxy Music,3fhOTtm0LBJ3Ojn4hIljLo,66.0,536413.0,"album rock,art pop,art rock,classic rock,dance rock,glam rock,melancholia,mellow gold,new romantic,new wave,new wave pop,rock,soft rock"
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,80.0,3995393.0,"arkansas country,outlaw country"
John Lennon,4x1nvY2FN8jxqAFA0DA02H,74.0,3465231.0,"album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,psychedelic rock,rock"
Pixies,6zvul52xwTWzilBZl6BUbT,71.0,1553516.0,"alternative rock,art rock,boston rock,modern rock,permanent wave,rock"
Joni Mitchell,5hW4L92KnC6dX9t7tYM4Ve,71.0,784658.0,"canadian folk,canadian singer-songwriter,folk,folk rock,lilith,mellow gold,pop rock,rock,roots rock,singer-songwriter,traditional folk"
Blur,7MhMgCo0Bl0Kukl93PZbYS,72.0,1792351.0,"alternative rock,britpop,dance rock,madchester,modern rock,permanent wave,pop rock,rock"
Ramones,1co4F2pPNH8JjTutZkmgSm,71.0,1717789.0,"classic rock,early us punk,permanent wave,punk,rock,skate punk"
Madonna,6tbjWDEIzxoDsBA1FuhfPW,80.0,4103325.0,"dance pop,pop"
Lou Reed,42TFhl7WlMRXiNqzSrnzPL,69.0,1130512.0,"art rock,classic rock,dance rock,glam rock,permanent wave,protopunk,psychedelic rock,rock,singer-songwriter"
Sonic Youth,5UqTO8smerMvxHYA5xsXb6,63.0,646063.0,"alternative rock,art rock,blues rock,dance rock,indie rock,lo-fi,modern rock,new wave,noise pop,noise rock,post-punk,punk,rock"
Simon and Garfunkel,70cRZdQywnSFp9pnc2WTCE,77.0,2745715.0,"classic rock,folk,folk rock,melancholia,mellow gold,rock,roots rock"
Joy Division,432R46LaYsJZV2Gmc4jUV5,69.0,1341861.0,"alternative rock,dance rock,madchester,new wave,post-punk,rock,uk post-punk"
Oasis,2DaxqgrOhkeH0fpeiQq2f4,81.0,5238102.0,"beatlesque,britpop,madchester,modern rock,permanent wave,rock"
OutKast,1G9G7WwrXka3Z1r7aIDjI7,78.0,1363669.0,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop"
The Band,4vpDg7Y7fU982Ds30zawDA,69.0,635137.0,"album rock,blues rock,classic canadian rock,classic rock,cosmic american,country rock,folk,folk rock,heartland rock,jam band,mellow gold,psychedelic rock,rock,roots rock,soft rock,swamp rock,traditional folk"
New Order,0yNLKJebCb8Aueb54LYya3,71.0,1197947.0,"art rock,dance rock,madchester,new romantic,new wave,new wave pop,permanent wave,post-punk,rock,synthpop,uk post-punk"
Ray Charles,1eYhYunlNJlDoQhtYBvPsi,70.0,1556499.0,"adult standards,classic soul,jazz blues,piano blues,soul,soul blues,vocal jazz"
The Police,5NGO30tJxFlKixkPSgXcFE,78.0,3539054.0,"album rock,art rock,classic rock,dance rock,mellow gold,new wave,permanent wave,rock,soft rock"
Kraftwerk,0dmPX6ovclgOy8WWJaFEUU,61.0,463167.0,"art rock,dance rock,dusseldorf electronic,early synthpop,electro,krautrock,new romantic,new wave,proto-techno,synthpop"
Al Green,3dkbV4qihUeMsqN4vBGg93,70.0,1273840.0,"classic soul,funk,memphis soul,quiet storm,soul,soul blues,southern soul"
Steely Dan,6P7H3ai06vU1sGvdpBwDmE,72.0,1103518.0,"album rock,art rock,classic rock,country rock,folk,folk rock,mellow gold,psychedelic rock,rock,roots rock,soft rock,yacht rock"
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,67.0,1118442.0,"bebop,contemporary post-bop,cool jazz,free jazz,jazz,jazz saxophone"
P J Harvey,3hzSdQu6etcO0H44ZlDsJt,0.0,0.0,
Björk,7w29UYBi0qsHi5RTcv3lmA,66.0,1133313.0,"alternative dance,art pop,dance pop,electronica,electropop,experimental pop,experimental vocal,icelandic experimental,icelandic pop,metropopolis,permanent wave,pop rock,trip hop"
Massive Attack,6FXMGgJwohJLUSr5nVlf9X,69.0,1390126.0,"art pop,downtempo,electronica,trip hop"
The Jam,2P560DaOMNDUACoH8ZhOCR,63.0,457265.0,"dance rock,mod revival,new wave,pub rock,punk,rock,ska"
Chuck Berry,293zczrfYafIItmnmM3coR,69.0,1140743.0,"blues rock,classic rock,rock,rock-and-roll,rockabilly,soul"
The Stooges,4BFMTELQyWJU1SwqcXMBm3,58.0,365466.0,"alternative rock,classic rock,dance rock,folk rock,garage rock,permanent wave,post-punk,protopunk,psychedelic rock,punk,punk blues,rock"
Tom Waits,7x83XhcMbOTl1UdYsPTuZM,66.0,907458.0,"folk,folk rock,roots rock,singer-songwriter"
The White Stripes,4F84IBURUo98rz4r61KF70,74.0,2121440.0,"alternative rock,blues rock,garage rock,modern blues rock,modern rock,permanent wave,punk blues,rock"
Eminem,7dGJo4pcD2V6oG8kP0tJRR,94.0,35609939.0,"detroit hip hop,hip hop,rap"
Frank Sinatra,1Mxqyy3pSjf8kZZL4QVxS0,80.0,3915707.0,"adult standards,easy listening,lounge"
The Cure,7bu3H8JO7d0UbMoVzbo70s,78.0,2587988.0,"dance rock,new romantic,new wave,permanent wave,rock"
Parliament/Funkadelic,6XswoC68grx55in1WQnJ7E,28.0,9746.0,afrofuturism
AC/DC,711MCceyCBcFnzjGY4Q7Un,85.0,15295032.0,"album rock,australian rock,hard rock,rock"
Metallica,2ye2Wgw4gimLv2eAKyk1NB,85.0,14134163.0,"hard rock,metal,old school thrash,rock,thrash metal"
Brian Eno,7MSUfLeTdDEoZiJPDSBXgi,66.0,417437.0,"ambient,art pop,art rock,compositional ambient,dance rock,drone,experimental,experimental ambient,fourth world,glam rock,minimalism"
Buddy Holly & The Crickets,15jBNfRUPUgdZOTSaNoF5l,30.0,119164.0,
Captain Beefheart and His Magic Band,2k8kY9zHUWxuTtwV4UutHw,53.0,119257.0,"art rock,canterbury scene,country rock,dance rock,experimental,experimental rock,folk rock,outsider,post-punk,protopunk,psychedelic rock,roots rock,zolo"
Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ,76.0,4492837.0,"album rock,birmingham metal,classic rock,hard rock,metal,rock,stoner rock,uk doom metal"
Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,84.0,4709996.0,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock"
Guns 'n' Roses,3qm84nBOXUEQ2vnTfUTTFC,83.0,16862882.0,"glam metal,hard rock,rock"
Nick Cave,4UXJsSlnKd7ltsrHebV79Q,68.0,851891.0,"alternative rock,art rock,permanent wave,rock"
Primal Scream,3wury2nd8idV4GecUg5xze,62.0,312895.0,"alternative rock,big beat,britpop,dance rock,new wave,rock,scottish indie"
Pavement,3inCNiUr4R6XQ3W43s9Aqi,61.0,293077.0,"alternative pop,alternative rock,anti-folk,art rock,dance rock,freak folk,indie pop,indie rock,lo-fi,modern rock,new wave,rock,slow core"
Missy Misdemeanor Elliott,5niRbYTYBUDibifKoFfieF,21.0,548.0,
Patti Smith,0vYkHhJ48Bs3jWcvZXvOrP,63.0,614756.0,"art pop,art punk,art rock,dance rock,folk rock,permanent wave,protopunk,rock"
Little Richard,4xls23Ye9WR9yy3yYMpAMm,64.0,536282.0,"rock-and-roll,rockabilly,soul"
Pulp,36E7oYfz3LLRto6l2WmDcD,65.0,531791.0,"alternative rock,art rock,britpop,dance rock,modern rock,new wave,permanent wave,pop rock,rock,sheffield indie"
The Eagles,0ECwFtbIWEVNwjlrfc6xoL,80.0,5019252.0,"album rock,classic rock,country rock,folk rock,heartland rock,mellow gold,rock,soft rock,yacht rock"
Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,74.0,1333776.0,"classic rock,folk,folk rock,mellow gold,permanent wave,rock,roots rock,singer-songwriter,soft rock"
Elton John,3PhoLpVuITZKcymswpck5b,86.0,5285387.0,"glam rock,mellow gold,piano rock,soft rock"
Run-D.M.C.,3CQIn7N5CuRDP8wEI7FiDA,67.0,765316.0,"east coast hip hop,hardcore hip hop,hip hop,hip house,old school hip hop,queens hip hop,rap"
Blondie,4tpUmLEVLCGFr93o8hFFIB,72.0,746493.0,"candy pop,dance rock,new romantic,new wave,new wave pop,permanent wave,power pop,rock"
Leonard Cohen,5l8VQNuIg0turYE1VtM9zV,71.0,1903893.0,"canadian folk,canadian singer-songwriter,folk,folk rock,melancholia,permanent wave,singer-songwriter"
Grateful Dead,4TMHGUX5WI7OOm53PqSDAT,73.0,982053.0,"classic rock,cosmic american,country rock,folk rock,jam band,mellow gold,psychedelic rock,rock,roots rock"
Nick Drake,5c3GLXai8YOMid29ZEuR9y,66.0,459273.0,"british folk,folk,folk rock,indie folk,melancholia,rock,roots rock,singer-songwriter,slow core"
The Temptations,3RwQ26hR2tJtA8F9p2n7jG,73.0,1716606.0,"classic soul,funk,memphis soul,motown,soul"
Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,71.0,992474.0,"art pop,dance pop,dance rock,europop,new romantic,new wave,new wave pop,permanent wave,synthpop"
Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,69.0,1784816.0,"alternative rock,dance-punk,indie rock,modern rock,new rave,rock,scottish rock"
T. Rex,3dBVyJ7JuOMt4GE9607Qin,66.0,554337.0,"album rock,art rock,blues rock,classic rock,dance rock,folk rock,glam rock,protopunk,psychedelic rock,rock"
Hüsker Dü,16bN8mhtDFdegWbg0z3s10,50.0,138971.0,"alternative pop,alternative rock,dance rock,gbvfi,hardcore punk,indie rock,post-hardcore,post-punk,power pop,punk"
Thelonious Monk,4PDpGtF16XpqvXxsrFwQnN,59.0,419609.0,"bebop,contemporary post-bop,cool jazz,hard bop,jazz,jazz fusion,jazz piano,vocal jazz"
Wilco,2QoU3awHVdcHS8LrZEKvSM,66.0,529783.0,"alternative country,alternative rock,chicago indie,indie pop,indie rock,rock,roots rock,stomp and holler"
The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,75.0,2757393.0,"alternative metal,alternative rock,grunge,modern rock,permanent wave,pop rock,post-grunge,rock"
Charles Mingus,1W8TbFzNS15VwsempfY12H,55.0,297635.0,"avant-garde jazz,bebop,contemporary post-bop,cool jazz,electric bass,free jazz,hard bop,jazz,jazz double bass,jazz fusion"
Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,77.0,2125397.0,"adult standards,mellow gold,soft rock"
Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,80.0,5781445.0,"alternative rock,grunge,permanent wave,post-grunge,rock"
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,72.0,1013898.0,"adult standards,brill building pop,classic soul,rock-and-roll,soul"
Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,80.0,8563542.0,"album rock,classic rock,hard rock,rock"
Duke Ellington,4F7Q5NV6h5TSwCainz8S5A,64.0,598518.0,"adult standards,bebop,big band,cool jazz,jazz,jazz piano,lounge,swing,vocal jazz"
Queen,1dfeR4HaWDbWqFHLkxsg1d,90.0,26397943.0,"glam rock,rock"
The Everly Brothers,4ACplpEqD6JIVgKrafauzs,64.0,429472.0,"adult standards,brill building pop,bubblegum pop,folk rock,mellow gold,rock-and-roll,rockabilly,sunshine pop"
Randy Newman,3HQyFCFFfJO3KKBlUfZsyW,67.0,139556.0,"disney,movie tunes,singer-songwriter"
Muddy Waters,4y6J8jwRAwO4dssiSmN91R,61.0,876077.0,"blues,blues rock,chicago blues,classic rock,electric blues,soul,traditional blues"
Cream,74oJ4qxwOZvX6oSsu1DGnw,69.0,1348774.0,"album rock,art rock,blues rock,classic rock,folk rock,hard rock,psychedelic rock,rock,roots rock,supergroup"
The Jesus and Mary Chain,4rjlerN21ygkIhmUv55irs,58.0,283882.0,"alternative rock,art rock,dance rock,new wave,noise pop,nu gaze,post-punk,punk,rock,scottish indie,shoegaze,uk post-punk"
The Strokes,0epOFNiUfyON9EYx7Tpr6V,80.0,3246308.0,"alternative rock,garage rock,modern rock,permanent wave,rock"
The Chemical Brothers,1GhPHrq36VKCY3ucVaZCfo,68.0,1282877.0,"alternative dance,big beat,breakbeat,electronica,new rave,rave"
The Specials,6xnvNmSzmeOE1bLKnYXKW3,61.0,371892.0,"dance rock,punk,ska,ska revival"
The Stone Roses,1lYT0A0LV5DUfxr6doRP3d,67.0,923612.0,"britpop,madchester,modern rock,rock"
Smokey Robinson and The Miracles,6TKOZZDd5uV5KnyC5G4MUt,62.0,697535.0,"brill building pop,classic soul,funk,motown,quiet storm,soul,southern soul"
Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,67.0,596193.0,"art pop,art rock,baroque pop,dance rock,new wave pop,permanent wave,piano rock,singer-songwriter"
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,91.0,11788938.0,"chicago rap,hip hop,rap"
Pretenders,0GByy3DcfbQwDvXGCWmzv9,68.0,772914.0,"album rock,art rock,classic rock,dance rock,folk,folk rock,lilith,mellow gold,new romantic,new wave,new wave pop,permanent wave,pop rock,rock,roots rock,soft rock"
My Bloody Valentine,3G3Gdm0ZRAOxLrbyjfhii5,51.0,294765.0,"alternative rock,art pop,dream pop,indie pop,lo-fi,noise pop,nu gaze,shoegaze,slow core"
Jefferson Airplane,2qFr8w5sWUITRlzZ9kZotF,65.0,960792.0,"acid rock,art rock,classic rock,folk rock,psychedelic rock,rock,roots rock"
"Crosby, Stills, Nash (& Young)",1CYsQCypByMVgnv17qsSbQ,68.0,897681.0,"album rock,art rock,blues rock,classic rock,country rock,folk,folk rock,mellow gold,psychedelic rock,rock,roots rock,soft rock,supergroup,traditional folk"
Big Star,3UvcmAOZt64oKpP95f6MMM,53.0,94056.0,"alternative rock,art rock,baroque pop,beatlesque,country rock,dance rock,folk,folk rock,gbvfi,indie rock,jangle pop,melancholia,power pop,psychedelic rock,pub rock,roots rock,slow core"
Grandmaster Flash,5hQCwevTf03u1rECrRMeop,51.0,77730.0,"bronx hip hop,electro,old school hip hop"
Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,70.0,990726.0,"adult standards,brill building pop,bubblegum pop,classic rock,folk rock,mellow gold,rock,rock-and-roll,rockabilly,soft rock"
Television,0S7Zur2g8YhqlzqtlYStli,54.0,213674.0,"alternative rock,art punk,art rock,dance rock,dance-punk,experimental,folk rock,lo-fi,new wave,no wave,post-punk,protopunk,psychedelic rock,punk,punk blues,rock"
Deep Purple,568ZhdwyaiCyOGJRtNYhWf,72.0,3173957.0,"album rock,blues rock,classic rock,hard rock,metal,psychedelic rock,rock"
Jay-Z,3nFkdlSjzX9mRTtwJOzDYB,87.0,5330381.0,"east coast hip hop,hip hop,pop rap,rap"
The Replacements,4WPY0N74T3KUja57xMQTZ3,58.0,174002.0,"alternative pop,alternative rock,anti-folk,art rock,dance rock,indie rock,new wave,permanent wave,pop rock,post-punk,power pop,punk,rock,roots rock"
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,89.0,25982478.0,"permanent wave,pop"
The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,64.0,538556.0,"alternative rock,art rock,indie pop,indie rock,modern rock,noise pop,okc indie,rock"
Peter Gabriel,7C4sUpWGlTy7IANjruj02I,69.0,958404.0,"album rock,art pop,art rock,classic rock,dance rock,mellow gold,permanent wave,rock,soft rock,symphonic rock"
Sonny Rollins,1VEzN9lxvG6KPR3QQGsebR,55.0,216484.0,"bebop,big band,contemporary post-bop,cool jazz,free jazz,hard bop,jazz,jazz fusion,jazz saxophone,soul jazz,swing"
De La Soul,1Z8ODXyhEBi3WynYw0Rya6,64.0,537808.0,"alternative hip hop,east coast hip hop,hardcore hip hop,hip hop,jazz rap,rap"
Ornette Coleman,47odibUtrN3lnWx0p0pk2P,40.0,77451.0,"avant-garde jazz,bebop,contemporary jazz,contemporary post-bop,cool jazz,experimental,free improvisation,free jazz,hard bop,jazz,jazz fusion,jazz saxophone"
The Streets,4GvOygVQquMaPm8oAc0vXi,64.0,317216.0,"birmingham hip hop,grime,modern rock,uk garage"
The Verve,2cGwlqi3k18jFpUyTrsR84,70.0,1372974.0,"alternative rock,britpop,modern rock,permanent wave,pop rock,rock,shoegaze"
Curtis Mayfield,2AV6XDIs32ofIJhkkDevjm,65.0,686753.0,"chicago soul,classic soul,funk,neo soul,soul"
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,86.0,13395924.0,"alternative rock,funk metal,funk rock,permanent wave,post-grunge,rock"
Santana,6GI52t8N5F02MxU0g5U69P,75.0,1569627.0,"blues rock,classic rock,mexican classic rock"
Morrissey,3iTsJGG39nMg9YiolUgLMQ,65.0,710187.0,"alternative rock,britpop,dance rock,madchester,new wave,permanent wave,pop rock,rock"
Derek and The Dominos,2rc78XDH9zuJP6bm78lU8Z,65.0,377224.0,"album rock,blues,blues rock,british blues,classic rock,country rock,electric blues,folk rock,hard rock,jam band,mellow gold,psychedelic rock,rock,roots rock,soft rock"
The Supremes,57bUPid8xztkieZfS7OlEV,70.0,1061840.0,"brill building pop,classic girl group,disco,folk rock,funk,motown,quiet storm,soul"
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,82.0,4961082.0,"g funk,gangster rap,hip hop,rap,west coast rap"
Manic Street Preachers,2uH0RyPcX7fnCcT90HFDQX,62.0,428529.0,"alternative rock,britpop,modern rock,permanent wave,pop rock,rock,welsh rock"
Yo La Tengo,5hAhrnb0Ch4ODwWu4tsbpi,64.0,318084.0,"alternative rock,anti-folk,art pop,dream pop,freak folk,indie pop,indie rock,lo-fi,new jersey indie,permanent wave,slow core"
XTC,2qT62DYO8Ajb276vUJmvhz,57.0,183028.0,"alternative rock,art pop,art punk,art rock,beatlesque,dance rock,new romantic,new wave,new wave pop,post-punk,power pop,pub rock,zolo"
Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,77.0,2799572.0,"album rock,blues rock,classic rock,country rock,hard rock,mellow gold,rock,southern rock"
Jackson Browne,5lkiCO9UQ8B23dZ1o0UV4m,69.0,694661.0,"album rock,classic rock,country rock,folk,folk rock,heartland rock,mellow gold,piano rock,pop rock,rock,roots rock,singer-songwriter,soft rock,traditional folk"
Depeche Mode,762310PdDnwsDxAQxzQkfX,77.0,3070025.0,"dance rock,new romantic,new wave,permanent wave,synthpop"
Carole King,319yZVtYM9MBGqmSQnMyY6,69.0,785212.0,"adult standards,brill building pop,classic rock,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock,soul"
Hank Williams,2dyeCWctcFRt3Pha76ONgb,71.0,797888.0,"country,country road,country rock,outlaw country"
Weezer,3jOstUTkEu2JkjvRdBA5Gu,77.0,2015319.0,"alternative rock,modern power pop,modern rock,permanent wave,pop rock,post-grunge,rock"
Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,72.0,1598639.0,"adult standards,jazz blues,swing,vocal jazz"
Love,4KJ6jujcNPzOyhdNoiNftp,68.0,237794.0,"indie pop,indie poptimism,indietronica,modern alternative rock,modern rock,pop rock,rock"
Chic,3iDD7bnsjL9J4fO298r0L0,73.0,1878461.0,"adult standards,album rock,classic rock,folk rock,mellow gold,rock,soft rock,yacht rock"
Jerry Lee Lewis,2zyz0VJqrDXeFDIyrfVXSo,61.0,467790.0,"brill building pop,piano rock,rock-and-roll,rockabilly"
Nine Inch Nails,0X380XXQSNBYuleKzav5UO,69.0,1492184.0,"alternative metal,alternative rock,cyberpunk,electronic rock,industrial,industrial metal,industrial rock,nu metal,post-grunge,rock"
Portishead,6liAMWkVf5LH7YR9yfFy1Y,65.0,1162255.0,"art pop,electronica,laboratorio,trip hop"
Can,7nfSsLcGgwpzJ7E8gZmWXe,63.0,12358.0,musica para ninos
A Tribe Called Quest,09hVIj6vWgoCDtT03h8ZCa,72.0,1218778.0,"alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,jazz rap,queens hip hop,rap"
King Crimson,7M1FPw29m5FbicYzS2xdpi,60.0,495857.0,"album rock,art rock,classic rock,instrumental rock,jazz fusion,jazz rock,progressive rock,psychedelic rock,rock,symphonic rock,zolo"
The Prodigy,4k1ELeJKT1ISyDv8JivPpB,69.0,1358849.0,"big beat,breakbeat,hardcore techno,rave"
Herbie Hancock,2ZvrvbQNrHKwjT7qfGFFUW,62.0,428765.0,"bebop,contemporary post-bop,cool jazz,funk,instrumental funk,jazz,jazz funk,jazz fusion,jazz piano"
Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,74.0,2274635.0,"alternative metal,alternative rock,blues rock,modern rock,nu metal,palm desert scene,post-grunge,rock,stoner metal,stoner rock"
Van Halen,2cnMpRsOVqtPMfq7YiFE6K,76.0,3202959.0,"album rock,classic rock,hard rock,metal,rock"
Suede,183Vkk9YIAAgV0q8vVlUnL,29.0,992.0,
The Four Tops,4Tfb5u63OB7hJFylDlsZTE,19.0,4230.0,
LL Cool J,1P8IfcNKwrkQP5xJWuhaOC,67.0,920122.0,"east coast hip hop,hardcore hip hop,hip hop,hip pop,old school hip hop,pop rap,queens hip hop,r&b,rap,southern hip hop,urban contemporary"
Eric B. & Rakim,6jHG1YQkqgojdEzerwvrVv,58.0,380244.0,"alternative hip hop,bboy,east coast hip hop,gangster rap,hardcore hip hop,hip hop,old school hip hop,rap,turntablism"
Dusty Springfield,5zaXYwewAXedKNCff45U5l,68.0,263961.0,"adult standards,brill building pop,british invasion,folk,folk rock,mellow gold,motown,soul,vocal jazz"
Echo and the Bunnymen,0fgYKF9Avljex0L9Wt5b8Z,62.0,489509.0,"alternative rock,art rock,dance rock,new romantic,new wave,new wave pop,permanent wave,post-punk,punk,rock,uk post-punk"
Underworld,1PXHzxRDiLnjqNrRn2Xbsa,61.0,368081.0,"alternative dance,big beat,electronica,new rave"
The Bee Gees,1LZEQNv7sE11VDY3SdxQeN,79.0,3327058.0,"adult standards,disco,mellow gold,soft rock"
The Allman Brothers Band,4wQ3PyMz3WwJGI5uEqHUVR,71.0,913922.0,"album rock,blues rock,classic rock,country rock,electric blues,folk rock,hard rock,jam band,mellow gold,psychedelic rock,rock,roots rock,soft rock,southern rock"
